name,review-count,cuisines,cost for 2,timings,rating
Garden Hut,3 reviews,Chinese,₹400,"11:30 AM to 4 PM, 7 PM to 11 PM",3.0
The Chaap Hut,1 Review,North Indian,₹150,11 AM to 11 PM,3.0
Supers Himalayan Food,2 reviews,"North Indian, Chinese",₹350,12 Noon to 10 PM,3.1
New Radhe Radhe Snacks Corner,4 reviews,North Indian,₹700,"11:30 AM to 11:30 PM (Mon, Wed-Sun), Tue Closed",-
The Blue Tandoor,3 reviews,"North Indian, Mughlai",₹300,11 AM to 11 PM,2.9
Monu Jain Kachori Wala,2 reviews,Street Food,₹200,11 AM to 10:30 PM,3.0
Bayt Al Arab,5 reviews,Arabian,₹350,4 PM to 10 PM,2.8
All Men's Kitchen,5 reviews,"North Indian, Continental",₹300,10 AM to 6 PM,3.1
Jai Shri Durga South Indian,5 reviews,"South Indian, Chinese",₹600,11:30 AM to 11 PM,3.0
R Lounge,2 reviews,"Chinese, North Indian",₹250,11 AM to 9:30 PM,3.1
SubHub,5 reviews,Fast Food,₹500,12 Noon to 11 PM,3.1
Hog Dog,1 Review,Fast Food,₹200,9 AM to 10:30 PM,3.1
Kathi Kabab Roll,3 reviews,Fast Food,₹200,11 AM to 1 AM,3.2
Sonu Food,1 Review,"Fast Food, North Indian",₹200,11 AM to 10 PM,3.1
Laziz Restaurant,6 reviews,"North Indian, Mughlai",₹150,"12 Noon to 4 PM, 6 PM to 11 PM",3.0
Anil Mishtan Wala,2 reviews,"Mithai, Street Food, North Indian",₹600,10 AM to 10 PM,3.1
Chef King,3 reviews,"North Indian, Chinese",₹500,10 AM to 10 PM,2.9
Heera's Balushahi Wale,4 reviews,Mithai,₹100,12 Noon to 11 PM,3.0
Bikaner Sweets & Snacks,3 reviews,"Desserts, Fast Food",₹700,9 AM to 10 PM,3.1
Jagadeesh Kharodewala,3 reviews,North Indian,₹500,8 AM to 10 PM,3.1
Sehyog Alpahar,4 reviews,"South Indian, Chinese",₹200,"5 PM to 10:30 PM (Mon, Wed-Sun), Tue Closed",-
Let'z Eat,4 reviews,"North Indian, Mughlai, Chinese, Fast Food",₹700,9:30 AM to 10:30 PM,3.0
Green Gallery Restaurant,1 Review,"Chinese, Continental, North Indian",₹100,10 AM to 11 PM,2.8
Aunty Parantha Corner,2 reviews,North Indian,₹350,"7 PM to 12 Midnight (Wed-Sun), Mon & Tue Closed",-
Tombow,5 reviews,Korean,₹300,9 AM to 9 PM,3.0
Gupha Restaurant,5 reviews,"North Indian, Chinese",₹800,"12 Noon to 11 PM (Mon, Wed-Sun), Tue Closed",3.0
Princy Coffee House,2 reviews,Cafe,₹200,10 AM to 10 PM,3.0
Jeet Chicken Corner,4 reviews,North Indian,₹500,"12 Noon to 3 PM, 6 PM to 10 PM",3.1
Chandani Chowk Ke Mashoor Paranthe,5 reviews,North Indian,₹400,11 AM to 11 PM,2.9
Dahiram,4 reviews,"North Indian, Chinese",₹500,11 AM to 11 PM,3.1
Veg Point,4 reviews,"Chinese, Street Food",₹500,11 AM to 11 PM,2.9
Riders Hub,4 reviews,"Chinese, Continental, North Indian",₹400,5:30 PM to 11 PM,3.1
Deccan Snacks,1 Review,North Indian,₹150,1 PM to 10:30 PM,3.1
Tandoori Jaqk,4 reviews,North Indian,₹200,"11:30 AM to 11:30 PM (Mon, Wed-Sun), 5 PM to 11:30 PM (Tue)",3.1
Mona's Cakewalk,3 reviews,"Bakery, Desserts",₹150,11 AM to 5 PM,-
Babu Jhatka,4 reviews,North Indian,₹600,5 PM to 10:30 PM,3.0
Eatery Royale,1 Review,"North Indian, Chinese",₹500,11 AM to 11 PM,3.0
Sadda Chicken Adda,6 reviews,North Indian,₹300,10 AM to 10 PM,2.8
Doon's Vaishnava Bhojnalaya,2 reviews,North Indian,₹600,11 AM to 11 PM,3.1
Jai Maa Vaishno Dhaba,3 reviews,North Indian,₹500,7 AM to 1 AM,2.8
Mio Gelato,4 reviews,Desserts,₹150,"11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",3.1
The Hunger Cure,1 Review,"Fast Food, North Indian, Breakfast",₹600,11 AM to 11 PM,3.0
Something Saucy,4 reviews,Fast Food,₹400,7 AM to 7:30 PM,2.6
Yogi Special Chaap & Amritsari Naan,3 reviews,North Indian,₹250,12 Noon to 12 Midnight,3.0
Lotus House Restaurant,4 reviews,"Tibetan, Chinese",₹300,8 AM to 11 PM,3.1
Mr. Flavour,6 reviews,"Indian, Chinese",₹300,11 AM to 11 PM,3.0
Bikaner Choice,7 reviews,Mithai,₹500,"11 AM to 8 PM (Mon-Sat), Sun Closed",2.8
Grills & Curries,3 reviews,"North Indian, Mughlai",₹200,"7 PM to 11 PM (Mon, Wed-Sun), Tue Closed",-
Arys Kitchen,6 reviews,Fast Food,₹400,"11 AM to 4 PM, 7 PM to 11 PM",2.8
Ashu Thali Wala,7 reviews,North Indian,"₹1,200","11 AM to 4 PM, 7 PM to 11 PM",-
Frugurpop,4 reviews,"Ice Cream, Desserts",₹200,9 AM to 9 PM,-
Shawarma King's,4 reviews,Fast Food,₹200,12 Noon to 10:30 PM,2.7
The Taste,4 reviews,"Bakery, Fast Food",₹200,8 AM to 11 PM,2.9
Baweja's Cakes & Bakes,5 reviews,"Fast Food, Bakery",₹600,4 PM to 10 PM (Tuesday Closed),2.9
Chicken Market,3 reviews,"North Indian, Seafood",₹450,9 PM to 4 AM,2.9
From The Kitchen Of Mala Bindra,3 reviews,Bakery,₹400,10 AM to 11 PM,-
The Smoke,5 reviews,Bakery,₹400,11 AM to 12 Midnight,3.0
Patna Roll Center,5 reviews,Fast Food,₹250,10 AM to 10:30 PM,3.0
Khinchi's Foods,1 Review,South Indian,₹600,10 AM to 11 PM,-
The Kitchen Exotica,4 reviews,"North Indian, Chinese, Mughlai",₹100,"12 Noon to 6 PM (Mon-Sat), Sun Closed",3.0
Eat Street,3 reviews,"Indian, Chinese, Continental",₹100,11 AM to 11 PM,2.9
Sri Kamakshi Vilas,2 reviews,"South Indian, North Indian",₹350,5 PM to 10 PM,2.9
C 'Choco Affaires,5 reviews,"Bakery, Desserts",₹250,11 AM to 10 PM,2.8
Get Grubs,5 reviews,"Fast Food, Burger",₹300,10 AM to 10 PM,3.0
Asian Tandoori Grill,2 reviews,North Indian,₹200,11 AM to 11 PM,3.0
Shri Bikaner Wala,1 Review,Street Food,₹100,12 Noon to 10 PM,3.1
Lalit Kathi Rolls,2 reviews,Fast Food,₹600,11 AM to 11 PM,3.0
New Madras Cafe,5 reviews,South Indian,₹500,11 AM to 11 PM,3.1
FCuKoffee,4 reviews,"Tea, Fast Food, Beverages",₹200,12 Noon to 11:30 PM,2.8
Janta Tiffin Services,2 reviews,"North Indian, Chinese",₹500,"12:30 PM to 4 PM, 7:30 PM to 10:30 PM",-
Chennai In Cafe,4 reviews,South Indian,₹400,"11 AM to 4 PM, 7 PM to 11:30 PM",2.9
Sindhi Kulfi Wala,5 reviews,Desserts,₹450,10 AM to 7 PM,-
FoodCats,4 reviews,"North Indian, Chinese",₹250,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",-
Singh Chicken Corner,4 reviews,"North Indian, Mughlai",₹150,9 AM to 8 PM,3.0
Mandeep Punjabi Rasoi,5 reviews,North Indian,₹200,6 PM to 12 Midnight,2.9
Tandoori Corner,7 reviews,"North Indian, Chinese",₹500,"11 AM to 3:30 PM, 6:30 PM to 11:30 PM",3.1
Chilly Chinese,4 reviews,Chinese,₹500,"1 PM to 2 AM (Mon-Thu), 1 PM to 3 AM (Fri-Sun)",3.1
Roti Boti With Cureeezz,4 reviews,"Chinese, Lebanese",₹100,"10:30 AM to 9:30 PM (Mon, Wed-Sun), Tue Closed",2.9
Pandit Hotel,2 reviews,North Indian,₹120,11 AM to 11 PM,-
King's,2 reviews,Ice Cream,₹400,10 AM to 10:30 PM,2.8
Zaika Kathi Rolls,4 reviews,Fast Food,₹200,10 AM to 10 PM,-
The Dessert Table Company,3 reviews,"Bakery, Desserts",₹200,7 AM to 1 AM,2.8
Crispy Bites Family Restaurant,3 reviews,"North Indian, Chinese",₹250,8 AM to 11 PM,3.1
Sitaram Burger Wale,3 reviews,Street Food,₹200,10 AM to 10 PM,3.0
Sardar Ji,3 reviews,"North Indian, Mughlai",₹100,9 AM to 11:30 PM,3.1
Thalassery Restaurant,6 reviews,Fast Food,₹250,"10:30 AM to 3:30 PM, 7 PM to 11 PM",3.0
Kalpana Hotel,1 Review,North Indian,₹300,11 AM to 11:30 PM,2.6
Variety Tikki Wala,4 reviews,Street Food,₹150,6 AM to 11:30 PM,3.2
Sialkot,2 reviews,North Indian,₹450,11 AM to 11 PM,2.9
Big B Pastry Shop,2 reviews,"Bakery, Fast Food",₹200,12 Noon to 11 PM,3.0
Medley Samosa Lounge,2 reviews,Street Food,₹200,11 AM to 11 PM,-
Mom's kitchen,1 Review,North Indian,"₹2,200",10 AM to 10:30 PM,3.3
South Indian Anna Madras Cafe,2 reviews,"South Indian, Chinese",₹200,10 AM to 8 PM,3.0
Lokenath Sweets,2 reviews,Mithai,₹450,12 Noon to 12 Midnight,-
Manjeet Chicken Corner,3 reviews,Street Food,₹450,10 AM to 11:30 PM,2.9
Shree Heera Sweets,3 reviews,"Desserts, Street Food",₹300,"11:30 AM to 3 PM, 5 PM to 11 PM",2.9
The Chandni Chowk Restaurant,4 reviews,"Street Food, North Indian",₹450,11 AM to 9 PM,-
Tokyo Mon Amour,5 reviews,"Japanese, French",₹350,11 AM to 11 PM,-
The Roll Corner,3 reviews,Fast Food,₹350,11 AM to 11 PM,3.0
Mehfil Tawa Tandoor,4 reviews,Mughlai,₹150,11 AM to 11 PM,3.1
Super Fine Chicken Biryani,5 reviews,"North Indian, Biryani",₹250,11 AM to 11 PM,2.9
Bilal Restaurant,4 reviews,"North Indian, Mughlai",₹750,11 AM to 11:30 PM,3.0
Wrappiza,3 reviews,"Pizza, Lebanese, Fast Food",₹150,"11 AM to 4 PM, 6 PM to 11:30 PM",3.1
Pastry Palace,4 reviews,"Bakery, Desserts",₹250,"11 AM to 4 PM, 7 PM to 12 Midnight",3.0
Tandoori Twist,4 reviews,"North Indian, Fast Food",₹550,8 AM to 11 PM,3.1
Phelwan Biryani Wala,2 reviews,Mughlai,₹200,"12 Noon to 10 PM (Mon, Wed-Sun), Tue Closed",-
Rock and Scoops,3 reviews,"Ice Cream, Desserts",₹400,11 AM to 11 PM,-
Food of Heaven,3 reviews,"North Indian, Mughlai",₹850,9:30 AM to 11:45 PM,3.0
Standard Punjabi Khana,2 reviews,North Indian,₹800,10 AM to 10 PM,3.1
Paharia Meat & Chicken Shop,2 reviews,North Indian,₹300,8 AM to 10 PM,-
Nawab's Rasoi,3 reviews,"North Indian, Mughlai",₹200,"10 AM to 10 PM (Tue-Sun), Monday Closed",2.9
Ankit Fast Food Corner,3 reviews,Fast Food,₹700,11 AM to 11 PM,-
Just Food,4 reviews,Chinese,₹350,6 PM to 10 PM,-
Gold Resto Bar,3 reviews,"North Indian, Chinese",₹250,8 AM to 9 PM,3.0
Kallu Hot Zaika,2 reviews,Mughlai,₹500,7 PM to 11 PM,2.9
Bikaner Sweets,4 reviews,"Mithai, Street Food",₹650,10 AM to 7 PM,-
Meethas Sweets,2 reviews,North Indian,₹200,5 PM to 11 PM,-
Chination,5 reviews,Chinese,₹200,11 AM to 11 PM,2.8
Midtown Restaurant,5 reviews,"North Indian, Chinese, Street Food",₹300,8 AM to 10:30 PM,2.9
Wraps Cafe,5 reviews,"Fast Food, Chinese",₹250,11 AM to 11 PM,3.1
Cholkat,4 reviews,"Bakery, Desserts",₹150,10 AM to 10:30 PM,3.1
Kay's Chic-In,1 Review,North Indian,₹100,"12 Noon to 4 PM, 7 PM to 11 PM",-
Aapki Apni Rasoi,1 Review,North Indian,₹500,9 AM to 10 PM,2.7
Aapki Apni Rasoi,3 reviews,North Indian,₹600,11 AM to 11 PM,3.2
Annpurna Bhandar,1 Review,"South Indian, Chinese",₹200,"11 AM to 8:20 PM (Mon-Sat), 12 Noon to 8:20 PM (Sun)",3.0
Burger Top's,4 reviews,Burger,₹300,11 AM to 11 PM,3.0
Bikaner's Sweets Namkeen & Snacks,4 reviews,"Street Food, Desserts",₹350,"11 AM to 4 PM, 6 PM to 11 PM",-
Ando Ka Shahensha Omlet Ka Badshah,4 reviews,Fast Food,₹500,11 AM to 11 PM,2.9
Foodiee Night,2 reviews,"North Indian, Chinese",₹300,9 AM to 9 PM,2.7
Pakeeza Burger,3 reviews,"North Indian, Afghani",₹150,9 AM to 10 PM,2.9
Goyal Eating Point,2 reviews,North Indian,₹200,7 AM to 11 PM,2.8
Dhading Bagbachhala,1 Review,"Chinese, Tibetan",₹200,6 PM to 11:30 PM,2.8
Abdul Muradabadi Chicken,2 reviews,North Indian,₹450,8 AM to 7 PM,2.9
Paankhuri Restaurant,4 reviews,North Indian,₹400,12 Noon to 11 PM,3.0
Dosa Plaza,6 reviews,South Indian,₹400,11 AM to 10 PM,3.1
Dumplinges Hut,4 reviews,Chinese,₹800,10 AM to 11 PM,-
Burger Home,4 reviews,Fast Food,₹400,11 AM to 11 PM,3.2
South Indian Corner,6 reviews,South Indian,₹350,"11 AM to 4 PM, 7 PM to 10:30 PM",3.1
Shri Krishna Restaurant,4 reviews,"North Indian, Street Food, South Indian",₹150,1 PM to 6 PM,3.1
Reh,7 reviews,Kashmiri,₹250,10 AM to 11 PM,-
Annapurna,1 Review,"North Indian, South Indian, Chinese","₹1,600",4:30 PM to 10:30 PM,2.8
Khansama Express,3 reviews,"North Indian, Chinese, Mughlai",₹350,4 PM to 7 PM,3.0
Mehak Chicken Food,1 Review,North Indian,₹500,11 AM to 10:30 PM,2.9
Holkar Restaurant,5 reviews,North Indian,₹400,11 AM to 11 PM,2.9
Vijay Dhaba,1 Review,North Indian,₹400,7 PM to 10 PM,3.1
Sweet Toof Designer Cakes,6 reviews,"Bakery, Desserts",₹300,12 Noon to 12 Midnight,-
Tokyo,2 reviews,Japanese,₹200,8 AM to 10:30 PM,3.1
Kwick Bite,2 reviews,"South Indian, North Indian, Street Food",₹150,"12 Noon to 3 PM, 6:30 PM to 11 PM",3.1
Red Pear Chicken Corner,6 reviews,"North Indian, Chinese","₹2,500",7 PM to 6 AM,2.9
Meal A Deal,5 reviews,"North Indian, Chinese",₹300,24 Hours,3.1
Nawabi Mughlai Zaika,2 reviews,"North Indian, Mughlai",₹350,"8 AM to 4 PM, 7 PM to 11 PM",3.0
Italia Cafe by Aura,3 reviews,"Fast Food, Beverages",₹300,11 AM to 11 PM,3.0
Modern Caterer,4 reviews,"North Indian, Chinese",₹350,9:30 AM to 10 PM,2.6
Karuna,2 reviews,South Indian,₹200,12 Noon to 11 PM,3.1
Hot & Juicy,6 reviews,Fast Food,"₹1,500",11 AM to 6 PM,3.1
Bonitos Blu - The Uppal,1 Review,"North Indian, Chinese",₹250,11 AM to 11 PM,-
Kamal Restaurant,3 reviews,North Indian,₹400,11 AM to 9 PM,-
Rashi's De La Creme,5 reviews,Bakery,₹350,12 Noon to 10 PM,3.0
Bhogalji Bikaner Sweets,4 reviews,"Street Food, Desserts",₹200,10 AM to 10 PM,-
Vaishno Punjabi Dhaba,2 reviews,North Indian,₹250,11 AM to 11 PM,3.1
Let's Meet Up,3 reviews,"Fast Food, Bakery",₹200,10 AM to 9:30 PM,-
Ustad Moinuddin Kebab,3 reviews,"North Indian, Mughlai",₹350,11 AM to 11:30 PM,3.1
Divine Lounge & Bar,5 reviews,"North Indian, Chinese",₹250,10 AM to 10 PM,2.8
Vaishno Bhojanalaya,3 reviews,"North Indian, Chinese",₹400,11:30 AM to 12:30 AM,2.9
East & West - 72 Mad Street,5 reviews,"Chinese, Fast Food",₹400,11 AM to 10 PM,3.1
Evening Point,5 reviews,"Chinese, Fast Food, Street Food",₹150,10 AM to 9:45 PM,-
Cakelicious,5 reviews,"Bakery, Desserts, Fast Food",₹250,11 AM to 11 PM,3.1
Rajender Kathi Rolls & Kababs,7 reviews,Street Food,₹300,11:30 AM to 11 PM,-
Amit Hotel,3 reviews,North Indian,₹250,9 AM to 7 AM,2.9
Pinkom's Bar-Be-Que,2 reviews,"North Indian, Mughlai",₹250,10 AM to 10 PM,3.1
Munchin Food Corner,3 reviews,Fast Food,₹450,9 AM to 11 PM,-
Shalimar Vyanjan,5 reviews,"North Indian, Chinese",₹500,11 AM to 11 PM,3.1
Madhuvan Chinese Fast Food,2 reviews,Chinese,₹250,11 AM to 11 PM,3.0
American Sweet Corn,3 reviews,Fast Food,₹250,10 AM to 9 PM,-
Mom's Food Restaurant,2 reviews,North Indian,₹150,9 AM to 10 PM,3.0
Ice N Hot Berg,1 Review,"Bakery, Desserts, Fast Food",₹500,5 PM to 10 PM,-
Diju Da Dhaba,3 reviews,North Indian,₹250,11 AM to 1 AM,3.1
Maa Vaishno Shudh Bhojnalaya,6 reviews,North Indian,₹800,"12 Noon to 3 PM, 7 PM to 11 PM",2.9
Punjab's Tandoor & Curries,7 reviews,"North Indian, Mughlai, Chinese",₹200,10:30 AM to 9 PM,2.7
Shamshad Chicken Darbar,3 reviews,North Indian,₹100,9:30 AM to 10:30 PM,3.0
Kolkata Kathi Roll & Chinese Fast Food,3 reviews,Fast Food,₹400,11 AM to 11 PM,3.1
The Village Cafe,1 Review,"North Indian, Chinese",₹500,11 AM to 11 PM,2.9
Yummy Food Express,4 reviews,"Fast Food, Chinese",₹300,5 PM to 11 PM,-
Just Cakez,3 reviews,Bakery,₹500,11:30 AM to 11:30 PM,3.0
VGP South Indian Foods,3 reviews,"South Indian, Chinese",₹200,10:30 AM to 11 PM,2.7
Second Home Restaurant,1 Review,North Indian,₹300,"5:30 PM to 11:30 PM (Mon, Wed-Sun), Tue Closed",-
Poku,1 Review,Chinese,₹300,11 AM to 11 PM,3.1
Shyam Sweets,3 reviews,"Street Food, Mithai",₹250,8:30 PM to 2 AM,-
Bhagat Jee Restaurant,3 reviews,"North Indian, Chinese",₹400,9 AM to 8 PM,3.1
The Sugarlust,2 reviews,Bakery,₹350,10 AM to 11 PM,3.0
Foodoholic,3 reviews,Fast Food,₹400,11 AM to 11 PM,3.1
Chawla Chicken Corner,7 reviews,"Chinese, Fast Food, North Indian",₹700,10 AM to 10 PM,3.1
Aggarwal Standard Sweets,4 reviews,Mithai,₹500,9 AM to 10 PM,3.1
Burger Xpress,8 reviews,Fast Food,₹350,11 AM to 11 PM,-
Mohan's Sweets,1 Review,"Mithai, Chinese, Street Food, North Indian, South Indian",₹600,12 Noon to 10:30 PM,2.7
Sonu's Vaishno Dhaba,2 reviews,North Indian,₹400,10 AM to 10 PM,2.8
Cafe Onion Rings,2 reviews,"North Indian, Chinese, Fast Food",₹300,11 AM to 9 PM,2.9
Hot & Hot,4 reviews,"Chinese, Fast Food",₹150,"11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",3.0
Sirf Organic,4 reviews,"Healthy Food, Fast Food, North Indian, Salad",₹300,11 AM to 11 PM,3.1
Al Zaika,5 reviews,"North Indian, Mughlai",₹600,11 AM to 11:30 PM,-
Pure Punjabi Restaurant,6 reviews,"North Indian, Chinese",₹500,"12 Noon to 3:30 PM, 6:30 PM to 11:30 PM",3.0
Yo Yo Chinese Corner,3 reviews,"Chinese, North Indian, Fast Food",₹300,11 AM to 11 PM,3.1
Art Lounge - Vivanta by Taj,3 reviews,Fast Food,₹400,7 PM to 11 PM,3.0
Vaishno Punjabi Dhaba,1 Review,North Indian,₹400,6 PM to 11 PM,-
Shree Bikaner Misthan Bhandar,3 reviews,"Mithai, Bakery, Street Food, Chinese, South Indian",₹700,10:30 AM to 10:30 PM,3.0
Frozen Factory,2 reviews,Ice Cream,₹400,11 AM to 11 PM,3.0
The Tiffin Hut,4 reviews,North Indian,₹150,12:30 PM to 10 PM,-
Daawat Restaurant,5 reviews,"North Indian, Chinese",₹200,1 PM to 10:30 PM,2.9
Mor Mukut Restaurant,5 reviews,"North Indian, Chinese",₹350,10:30 AM to 11 PM,2.9
Punjabi Rasoi,1 Review,"North Indian, South Indian, Chinese",₹350,11 AM to 11 PM,3.0
Daffodil,2 reviews,Fast Food,₹300,9 AM to 9 PM,3.0
Gulati Ki Rasoi,2 reviews,"North Indian, Chinese","₹1,300",9 AM to 11 PM,3.2
The Grand Khalifa,5 reviews,North Indian,₹150,24 Hours,3.1
China Town,1 Review,"Chinese, Fast Food",₹150,11 AM to 10 PM,2.9
Raj Grill,5 reviews,Fast Food,₹750,"11 AM to 3 PM, 6:30 PM to 10:30 PM",3.2
Bhagwati Kitchen Services,1 Review,North Indian,"₹2,700",11 AM to 11 PM,2.5
Deepak Fast Food,4 reviews,"Fast Food, Chinese",₹150,10 AM to 4:30 PM,-
Mom's Kitchen,2 reviews,North Indian,₹600,10 AM to 10 PM,3.0
Samarpan Fast Food,5 reviews,Fast Food,₹250,11 AM to 11 PM,3.0
Park Balluchi,1 Review,"Mughlai, North Indian",₹500,"11 AM to 4 PM, 7 PM to 11 PM",-
Rajpoot Dhaba,5 reviews,North Indian,₹250,"7:30 AM to 11 AM, 1 PM to 4 PM, 7:30 PM to 11 PM",-
Brunch Point,3 reviews,North Indian,₹200,10 AM to 10 PM,3.1
Foody Night,3 reviews,"North Indian, Chinese",₹400,11 AM to 11 PM,-
The Hub - Ibis Delhi Airport,4 reviews,Finger Food,₹100,11 AM to 11 PM,3.1
Ginni Rasoi,4 reviews,North Indian,₹500,07:30 AM to 11:30 PM,-
Royal Delicacies Food,5 reviews,"North Indian, Mughlai, Chinese",₹400,11 AM to 11:30 PM,3.1
U Like,2 reviews,"Desserts, Bakery",₹400,3:30 PM to 11:30 PM,3.0
Celebration Multi Cuisine Restaurant,2 reviews,"North Indian, Chinese",₹650,10:30 AM to 10:30 PM,2.8
Ma Baker,5 reviews,"Bakery, Desserts","₹1,600",3 PM to 9:30 PM,3.1
Rrosy Restaurant,5 reviews,"Street Food, Fast Food",₹150,"12 Noon to 12 Midnight (Mon, Wed-Sun), Tue Closed",3.2
Farm Chop,1 Review,"Raw Meats, Fast Food",₹200,11 AM to 11 PM,-
Kesariya Qulfi,2 reviews,"Desserts, Ice Cream",₹200,"6 PM to 10 PM (Mon, Wed-Sun), Tue Closed",3.0
Indianchicken.co.in,2 reviews,"Raw Meats, Mughlai",₹500,10 AM to 10 PM,3.1
Chacha Jee ki Desi Rasoi,2 reviews,North Indian,₹200,5 PM to 11 PM,2.5
Rohan's Kitchen,5 reviews,"North Indian, Chinese",₹300,7 AM to 11 PM,3.0
Milan Food,2 reviews,"Chinese, North Indian",₹200,8 AM to 8 PM,3.1
By The Way - Piccadily Hotel,4 reviews,Cafe,₹300,11:30 AM to 11:30 PM,-
King's Kulfi And Icecream,3 reviews,Desserts,₹400,"11 AM to 4 PM, 6 PM to 11:30 PM",2.9
One Dollar Curry,6 reviews,North Indian,₹300,11 AM to 11 PM,-
Gurdev Punjabi Restaurant,4 reviews,North Indian,₹150,8:30 AM to 10:30 PM,-
Garam Masala Kitchen,6 reviews,"Biryani, North Indian",₹150,11 AM to 11 PM,-
Chicken Bite,6 reviews,Fast Food,₹200,7 PM to 10:30 PM,2.9
Pindi Chulha,5 reviews,North Indian,"₹1,500","3:30 PM to 11:30 PM (Mon, Wed-Sun), Tue Closed",3.0
NYTYM Snacks Cafe,1 Review,"Chinese, South Indian, North Indian","₹1,000",9 AM to 10 PM,-
Gugar's Bikaner Sweet Centre,5 reviews,"Mithai, Bakery",₹150,10 AM to 9 PM,2.8
Drepung Loselling,1 Review,"Tibetan, Chinese",₹150,1 PM to 11 PM,3.0
Moti Mahal M  Restaurant,1 Review,"North Indian, Chinese",₹200,12 Noon to 4 PM,3.0
Sharma Sweets Corner,3 reviews,"Desserts, Street Food",₹400,10 AM to 11 PM,2.8
Aggarwal Sweets,3 reviews,"Street Food, Desserts",₹600,8:30 AM to 11:30 PM,3.0
Pizza Tree,1 Review,"Fast Food, Pizza",₹100,10 AM to 9:30 PM,3.1
Chinois,1 Review,Asian,₹350,10 AM to 12 Midnight,-
Eat Etc.,3 reviews,"North Indian, Mughlai, Fast Food",₹150,"8 AM to 2 PM, 5 PM to 11 PM",3.0
Rambhoj,2 reviews,"North Indian, South Indian",₹550,12 Noon to 10 PM,3.1
Kumar Baker's,4 reviews,"Bakery, Chinese, Fast Food","₹1,500",8 AM to 4 PM,2.8
Unique Bus Wales,3 reviews,Chinese,₹450,10 AM to 11 PM,2.9
Kukkuu Da Dhaba,3 reviews,North Indian,₹200,11 AM to 7 PM,3.0
Sizzling Foodies,2 reviews,"North Indian, Mughlai, Continental, Chinese, Italian",₹600,"12 Noon to 4 PM, 6 PM to 11 PM",3.1
Hungry Folks,2 reviews,Chinese,₹300,11 AM to 11 PM,3.1
Chawla Eating House,5 reviews,North Indian,₹500,"12 Noon to 3 PM, 6:30 PM to 11 PM",-
Bitto Chicken Point,3 reviews,Fast Food,₹550,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.0
Night Bites,2 reviews,"Chinese, Fast Food",₹300,8 AM to 11 PM,-
Djinns - Hyatt Regency,3 reviews,Continental,₹250,3 PM to 10 PM,3.1
TanGoSweet,2 reviews,"Bakery, Desserts",₹25,"11:30 AM to 4 PM, 7 PM to 10:30 PM",-
Al-Zaika,1 Review,Hyderabadi,₹450,11 AM to 11 PM,3.0
Dilli Food Express,1 Review,"North Indian, Chinese",₹500,11 AM to 11 PM,-
Plaza Chinese Fast Food Centre,2 reviews,Chinese,₹800,9 AM to 8 PM,-
Anands Chic,2 reviews,"North Indian, Mughlai",₹500,11 AM to 11 PM,3.0
Crazy Baker's,2 reviews,"North Indian, Bakery",₹500,10 AM to 10 PM,3.0
Burger Bros,5 reviews,"Fast Food, Burger",₹200,10 AM to 10 PM,-
Fuzion Lounge & Cafe,4 reviews,"Chinese, Italian",₹300,10 AM to 10:30 PM,-
Shisha Headquarters,2 reviews,Fast Food,₹200,10 AM to 11 PM,3.0
Indian Gourmet,4 reviews,"North Indian, Chinese",₹300,10 AM to 10:30 PM,-
Break Time,1 Review,"North Indian, Chinese, South Indian",₹450,"11 AM to 4 PM, 6 PM to 10 PM",3.1
Raag - Cafe & Bar,6 reviews,Cafe,₹450,"12 Noon to 3 PM, 6:30 PM to 11 PM",2.9
Desi Tadka,1 Review,"North Indian, Mughlai, Chinese",₹400,11 AM to 11 PM,-
Batra Restaurant,2 reviews,"North Indian, Chinese",₹300,11 AM to 11 PM,-
Alna,4 reviews,"South Indian, Chinese, North Indian",₹200,12 Noon to 11 PM,3.0
Bhukkadzz Point,2 reviews,Fast Food,₹450,11 AM to 11 PM,2.9
Snaxpress Tastes & Cakes,2 reviews,"Desserts, Street Food",₹400,8 AM to 9 PM,3.0
Amritsari Xpress,2 reviews,North Indian,₹400,7 AM to 10 PM,-
Hot-n-Sour,5 reviews,"Chinese, North Indian",₹500,11 AM to 12 Midnight,3.0
Indian Spice,5 reviews,North Indian,₹400,12 Noon to 11 PM,3.0
Asian Food Court,1 Review,Chinese,₹150,8:30 AM to 11 PM,-
Prem Punjab,1 Review,"North Indian, Chinese",₹100,12 Noon to 11:30 PM,3.0
Tadqa,2 reviews,"North Indian, South Indian, Chinese",₹250,8 AM to 10:30 PM,-
Smart Rasoi,5 reviews,"North Indian, South Indian, Chinese",₹400,"12:30 PM to 11 PM (Mon, Wed-Sun), Tue Closed",-
Food Atlas,1 Review,Chinese,"₹1,000",11 AM to 11 PM,3.0
Hangover Of Burgers,4 reviews,"Fast Food, Chinese",₹400,8 AM to 11 PM,3.1
Delhi-6,2 reviews,North Indian,₹450,"11 AM to 3 PM, 6:30 PM to 11 PM",3.1
