name,review-count,cuisines,cost for 2,timings,rating
Paratha Plaza,71 reviews,North Indian,"₹1,900",11:30 AM to 9 PM,3.7
Moghul Durbar Restaurant,84 reviews,North Indian,₹600,"7 PM to 11 PM (Thu), 7 PM to 1 AM (Fri-Sat), 12 Noon to 4:30 PM, 7 PM to 11 PM (Sun), Mon, Tue & Wed Closed",3.9
Saarangi,55 reviews,"North Indian, Chinese, South Indian",₹600,10 AM to 10 PM,3.6
Kesar Sweet Shop and Fast Food,54 reviews,"North Indian, Street Food, South Indian",₹550,"12 Noon to 10 PM (Mon-Thu), 8 AM to 10:30 PM (Fri-Sun)",3.7
The King's Table,41 reviews,"Italian, Continental, North Indian",₹200,8:30 AM to 12 Midnight,4.0
alt,46 reviews,Finger Food,₹250,12 Noon to 11 PM,3.4
Swadesh Tadka,55 reviews,"North Indian, Chinese","₹2,500",6:30 AM to 10:30 PM,3.2
Singh Saahab,34 reviews,"North Indian, Mughlai, Chinese",₹600,"11:30 AM to 3:30 PM, 6:30 PM to 10:30 PM",3.4
Hotel Junior Kuppanna,78 reviews,"Chettinad, South Indian",₹400,"12 Noon to 3:30 PM, 7 PM to 11:30 PM (Tue-Sun), Mon Closed",4.2
New Shanthi Sagar,42 reviews,"North Indian, South Indian, Fast Food",₹400,11 AM to 11 PM,3.6
Eggstacy,65 reviews,"Chinese, Fast Food",₹450,7 AM to 10 PM,3.6
Yauatcha Terrace,37 reviews,Finger Food,₹600,"11:30 AM to 11:30 PM (Tue-Sun), Mon Closed",3.9
Paradox Rest-O-Cafe,69 reviews,Continental,₹800,8 AM to 11 PM,3.8
Dasaprakash,59 reviews,"South Indian, Fast Food","₹2,500",11 AM to 11 PM,3.3
Cafe Orio,56 reviews,"Cafe, Fast Food",₹900,11 AM to 11 PM,3.7
Akshaya Deluxe,51 reviews,"North Indian, Chinese",₹300,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.6
Konark Vegetarian Restaurant,42 reviews,"North Indian, Chinese, Continental, South Indian",₹400,9:30 AM to 9:30 PM,3.6
Swathi Greenland,39 reviews,"Andhra, Chinese, North Indian",₹400,"12:30 PM to 3 PM, 7 PM to 11 PM",4.0
Caprese - Shangri-La Hotel,49 reviews,Italian,₹400,"6:30 PM to 10:45 PM (Tue-Thu), 5:30 PM to 10:30 PM (Fri), 12 Noon to 10:45 PM (Sat-Sun), Mon Closed",3.4
Soul Cafe,68 reviews,"Fast Food, Cafe",₹850,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.8
Sukh Sagar,55 reviews,"South Indian, North Indian",₹700,"11 AM to 11 PM (Mon, Tue, Sat), 11:30 AM to 11 PM (Wed, Thu, Fri, Sun)",2.7
Creme Glacee,51 reviews,"Desserts, Ice Cream, Bakery",₹550,11 AM to 11 PM,3.5
Green Pepper,61 reviews,"Seafood, South Indian, Chinese","₹1,500","11:30 AM to 3:30 PM, 5:30 PM to 10:30 PM (Tue-Sat), 12 Noon to 10 PM (Sun), Mon Closed",3.6
Sri Bhemas Garden,86 reviews,"South Indian, North Indian, Chinese, Andhra",₹400,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.5
Currylicious,33 reviews,South Indian,₹800,12:30 PM to 11:30 PM,2.4
Spice Curry,71 reviews,"North Indian, Chinese",₹500,12 Noon to 10 PM,2.4
Cake Genie,58 reviews,"Desserts, Fast Food",₹450,"10 AM to 3 PM, 5 PM to 10 PM (Tue-Sun), Mon Closed",3.5
Sidewalk Cafe & Bar - The Paul Bangalore,66 reviews,"European, Italian, Asian","₹1,400","12:30 AM to 3:30 PM, 7 PM to 11 PM",3.6
Biryani Box,68 reviews,"Biryani, Mughlai",₹750,12 Noon to 11 PM,3.6
Pakwan,54 reviews,"North Indian, Chinese, Italian",₹350,8 AM to 11 PM,4.2
Khaayaal's - The Fusion Kitchen,51 reviews,"North Indian, Chinese",₹500,11 AM to 11 PM,2.5
Snow Lion - Flavors Of Tibet,45 reviews,"Tibetan, Chinese","₹1,300","12 Noon to 3:30 PM, 7 PM to 11 PM (Mon-Tue), 12 Noon to 3:30 PM, 7 PM to 11:30 PM (Wed-Sun)",3.5
Arirang Korean Restaurant,50 reviews,Korean,"₹1,000","11:30 AM to 4 PM, 6:30 PM to 11 PM",3.4
Punjabi Food Corner,78 reviews,"North Indian, Chinese",₹150,"12:30 PM to 2:45 PM, 7:30 PM to 11:30 PM",4.0
Grills & Rolls,66 reviews,"North Indian, Chinese, Fast Food",₹600,"12 Noon to 4 PM, 6 PM to 11 PM",3.5
Punjabi By Nature Express,76 reviews,"North Indian, Mughlai, Street Food",₹700,8 AM to 11 PM,3.3
Rajvardhan Foods,93 reviews,"Street Food, Maharashtrian",₹600,"12 Noon to 11 PM (Tue-Sun), Mon Closed",3.4
Parika,61 reviews,"North Indian, Chinese, Mughlai","₹1,800",11 AM to 10:30 PM,3.5
Republique,47 reviews,"North Indian, Chinese, Continental",₹350,"11 AM to 4 PM, 6 PM to 11 PM",3.2
Lakshmi Natraja Refreshments,54 reviews,South Indian,₹350,7 AM to 10:45 PM,3.6
Marhaba,107 reviews,Arabian,₹200,"12 Noon to 4 PM, 7 PM to 9:30 PM",3.4
Chullah Bhatti,59 reviews,North Indian,₹300,8 PM to 5 AM,3.7
Biryani Palace,44 reviews,"Biryani, Hyderabadi, Chinese",₹650,11 AM to 10 PM,3.9
Paranda - Vivanta by Taj,56 reviews,North Indian,"₹1,000",11:30 AM to 11 PM,4.1
Altaf's Chillies Restaurant,40 reviews,"North Indian, Chinese",₹300,"12 Noon to 4 PM, 7 PM to 11 PM",4.0
Chai's Dosa Magic,69 reviews,South Indian,"₹1,000",7 AM to 10 PM,2.7
Gundappa Donne Biryani,63 reviews,Biryani,₹300,"11 AM to 4 PM, 7 PM to 11 PM",4.0
Shuchi Ruchi,44 reviews,"Chinese, Fast Food, North Indian",₹200,"7 AM to 10:30 AM, 12:30 PM to 2:45 PM, 7 PM to 10:45 PM",2.4
Hyderabad Biryaani Home,64 reviews,"North Indian, Hyderabadi, Chinese",₹150,10 AM to 11 PM,2.4
70 Brigade - Iris Hotel,47 reviews,"Chinese, North Indian, Pizza",₹150,10:30 AM to 10:30 PM,2.9
Huliyappa's Donne Biryani,50 reviews,Biryani,₹550,"12 Noon to 3:30 PM, 6 PM to 11:30 PM",2.3
Mango Tree Bistro Bar,89 reviews,Thai,₹100,"Mon-Sat (10 AM to 10:30 PM), Sun (Closed)",3.3
Midnight Mania,28 reviews,"Continental, Pizza",₹500,12 Noon to 11 PM,3.4
The Lassi Park,55 reviews,"Juices, Desserts",₹800,"12 Noon to 4 PM, 7 PM to 10:30 PM (Mon-Sat), 12 Noon to 4 PM (Sun)",2.8
Real Fresh Dosa Corner,85 reviews,South Indian,₹550,"11 AM to 3:30 PM, 6:30 PM to 11:30 PM",2.8
ChaatBox,65 reviews,Street Food,₹450,6:30 AM to 11:30 PM,2.6
Abhiruchi Hotel,63 reviews,"North Indian, South Indian",₹350,9 AM to 9:30 PM,3.6
Hatti Kaapi,102 reviews,Beverages,₹350,12 Noon to 11 PM,3.7
Hyderabadi Bawarchi Biryani,52 reviews,"Biryani, North Indian, Chinese",₹400,"11:30 AM to 4 PM, 6:30 PM to 12 Midnight",2.5
Flavours Radha Hometel,64 reviews,"North Indian, Continental, Chinese, South Indian",₹600,"12:30 PM to 2:45 PM, 7 PM to 11:30 PM",3.2
Red Chilliez,52 reviews,"North Indian, South Indian, Chinese",₹500,"1:30 PM to 3 PM, 5:30 PM to 11 PM",4.2
Ambur Star Briyani,68 reviews,Biryani,₹600,"5 PM to 12:45 AM (Mon-Fri),11 AM to 12:45 AM (Sat-Sun)",2.5
Thunder Fried Chicken,53 reviews,"North Indian, Biryani, Mughlai","₹2,000","11 AM to 3 PM, 7 PM to 11 PM",4.0
Parampara - The Veg Kitchen,64 reviews,"North Indian, Chinese, Street Food",₹400,"12 Noon to 3:30 PM, 6:30 PM to 11 PM",3.6
Eden Huts Restaurant,59 reviews,"Chinese, North Indian",₹550,10 AM to 9 PM,3.3
Hotel Alpha,46 reviews,"Biryani, North Indian, Chinese",₹500,7:30 AM to 10:30 PM,4.2
Shaan-E-Punjab,73 reviews,North Indian,"₹2,200",11 AM to 11 PM,3.4
Bistro Claytopia,69 reviews,"Cafe, American",₹400,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.7
Asia Alive - DoubleTree Suites By Hilton,54 reviews,"Continental, Thai, Malaysian, Burmese, Korean, Vietnamese, Chinese, North Indian","₹2,000",12 Noon to 11 PM,3.8
Cafe Blunch,37 reviews,"Cafe, Continental, European, Juices, Italian",₹550,"11:30 AM to 3:30 PM, 6:30 PM to 11 PM",3.7
The Green Chillies,49 reviews,"Andhra, North Indian, Chinese, Biryani","₹1,200",12:30 PM to 11:30 PM,3.6
Sher Khan Hotel,79 reviews,"Mughlai, North Indian",₹300,"11:30 AM to 3:30 PM, 7 PM to 10:30 PM (Tue-Sat), 8 AM to 3:30 PM, 7 PM to 10:30 PM (Sun), Mon Closed",3.4
Dakshin - ITC Windsor,58 reviews,South Indian,₹200,"12 Noon to 4 PM, 6 PM to 11 PM",3.7
Kabab Magic,66 reviews,"North Indian, Chinese",₹850,7 AM to 10:30 PM,2.7
Gadang Sports Bar - Hotel Park Plaza,27 reviews,"Italian, Mexican, Continental",₹500,7 AM to 10:30 PM,2.4
Flavour of China,98 reviews,Chinese,₹700,"11 AM to 4 PM, 7 PM to 11 PM",2.4
The Mask - Aurick Boutique Hotel,95 reviews,"Continental, Italian, Chinese",₹400,11 AM to 11 PM,3.4
Ooty Chocolates,45 reviews,Desserts,₹600,"12 Noon to 3 PM, 6:30 PM to 10:30 PM",3.4
Kullad Cafe,30 reviews,Cafe,₹450,"12 Noon to 3 PM, 5:30 PM to 10:30 PM (Mon-Wed, Fri-Sun), Thu Closed",2.4
Lumiere Organic Restaurant,131 reviews,"North Indian, Chettinad, Kerala, Mangalorean, Seafood",₹350,11 AM to 11 PM,3.7
Shiv Sagar,49 reviews,"Chinese, North Indian, Fast Food, Street Food, Desserts",₹400,10 AM to 10 PM,3.5
Bekal,72 reviews,"Kerala, Mangalorean",₹850,11 AM to 9 PM,3.4
Salaam Sigri Rolls & Kebabs,61 reviews,"Fast Food, Street Food",₹850,8 AM to 10:30 PM,3.6
Hyderabadi Biryani Utsav,61 reviews,"Biryani, Hyderabadi, North Indian, Chinese",₹500,"7 AM to 12 Noon, 4 PM to 9:30 PM (Tue-Sun), Mon Closed",2.4
Shawarma King,82 reviews,"Fast Food, Arabian",₹350,7 AM to 11 PM,4.3
Biryani Day,54 reviews,Biryani,₹300,"12 Noon to 11 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",2.7
Salem Kitchen,92 reviews,"Chettinad, Chinese",₹650,11 AM to 11 PM,3.8
Spotlight - The Golden Tulip,62 reviews,"North Indian, Chinese, Continental","₹1,100","11:30 AM to 3:30 PM, 6:30 PM to 11 PM",3.6
Spotlight - The Golden Tulip,62 reviews,"North Indian, Chinese, Continental",₹400,10:30 AM to 9 PM,4.0
Savitha Family Restaurant,54 reviews,North Indian,₹400,"12 Noon to 4 PM, 6 PM to 11:30 PM",3.7
Eat Eroo - South China,48 reviews,"South Indian, Chinese",₹350,"11:30 AM to 4:30 PM, 6:30 PM to 11 PM",2.6
Dal Tadkaa,91 reviews,North Indian,₹100,"9 AM to 11 PM (Mon-Thu), 9 AM to 1 AM (Fri-Sun)",2.5
Mountain Spice,48 reviews,"Chinese, Nepalese, Tibetan",₹350,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.5
Eden Park,64 reviews,"North Indian, Chinese, Andhra","₹1,700","12 Noon to 3:30 PM, 7 PM to 11:30 PM",3.5
Srinathji's Cafe,56 reviews,"North Indian, Chinese, Pizza, Fast Food, Street Food, Cafe",₹300,"7 AM to 10:30 AM, 12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.5
Big Straw,49 reviews,"Fast Food, Cafe",₹800,"11:30 AM to 3:30 PM, 6:30 PM to 10:30 PM",3.6
Sandesh Sweets & Chats,55 reviews,"South Indian, Street Food, Beverages",₹250,"12 Noon to 3 PM, 6 PM to 11 PM (Mon-Fri), 11 AM to 11 PM (Sat-Sun)",2.7
By 2 Coffee,72 reviews,South Indian,₹600,10 AM to 11 PM,3.8
Udupi Park Restaurant,65 reviews,"South Indian, Chinese, North Indian, Mughlai, Street Food, Beverages",₹400,7 AM to 11:30 PM,3.6
The Pub World,71 reviews,"North Indian, Chinese, Finger Food",₹650,"11 AM to 3:30 PM, 6:30 PM to 11:30 PM",3.6
Cafe Grill,54 reviews,"Chinese, North Indian",₹600,"11:30 AM to 4 PM, 7 PM to 10:30 PM",3.5
Berakah,59 reviews,"North Indian, Mughlai, Chinese","₹1,200",24 Hours,3.4
Baker's Home,45 reviews,"Bakery, Desserts",₹800,"12:30 PM to 3:30 PM, 7:30 PM to 11:30 PM (Mon-Sat), 12:30 PM to 4 PM, 7:30 PM to 11:30 PM (Sun)",3.4
Hyderabad Ruchi's,61 reviews,"South Indian, Biryani, Andhra",₹750,10 AM to 10 PM,3.7
Green Chillyz,59 reviews,"North Indian, Chinese","₹1,500",11 AM to 11 PM,3.7
Muffets and Tuffets,33 reviews,"Cafe, Fast Food, Bakery",₹300,10:30 AM to 11 PM,3.5
Shezan,51 reviews,"Chinese, Continental, North Indian, Mughlai",₹900,"11 AM to 4 PM, 6 PM to 11 PM (Mon-Thu, Sun), 11 AM to 4 PM, 6 PM to 11:30 PM (Fri-Sat)",3.5
Banjara - Goldfinch Hotel,67 reviews,"North Indian, Chinese",₹450,10 AM to 8 PM,3.7
Princess,68 reviews,"North Indian, Chinese",₹450,"11 AM to 8 PM (Tue-Sun), Mon Closed",3.7
Ugadi,91 reviews,"Andhra, Biryani, North Indian, Chinese","₹1,700","10:30 AM to 10:45 PM (Mon, Wed-Fri), 10:30 PM to 10:45 PM (Tue), 10:30 AM to 11 PM (Sat-Sun)",3.9
Soo Ra Sang,83 reviews,Korean,"₹1,200","11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 12 Midnight (Fri-Sat)",3.0
The Chocolate Room,36 reviews,"Cafe, Desserts",₹300,11 AM to 11 PM,3.9
The Royal Corner -  Pai Viceroy,59 reviews,"North Indian, Chinese","₹1,000",24 Hours,3.6
Royal Calcutta Restaurant,40 reviews,"North Indian, Chinese, Bengali",₹400,"6:30 AM to 12 Midnight (Mon-Thu, Sun), 6:30 AM to 1 AM (Fri-Sat)",3.1
Delhi Zaika,83 reviews,North Indian,₹500,"11:30 AM to 3:30 PM, 6:30 PM to 11 PM",3.5
The Eatery - Four Points by Sheraton Bengaluru,82 reviews,"Continental, North Indian",₹300,8 AM to 10 PM,3.4
Bean Here - The Solitaire Hotel,73 reviews,"North Indian, Continental",₹200,10:45 AM to 10:20 PM,3.5
Nutty Squirrel,30 reviews,"Ice Cream, Desserts",₹400,"12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",2.8
Sangria Wine Lounge,108 reviews,"Continental, Chinese",₹700,"12 Noon to 3:30 PM, 7 PM to 11:30 PM",3.5
Kona Kafe,45 reviews,"Cafe, Chinese, Fast Food",₹400,"11 AM to 12 Midnight (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",2.9
Hakka Chinese Restaurant,45 reviews,"Chinese, Thai","₹2,500","11 AM to 11 PM (Mon-Fri), 11 AM to 4 PM (Sat), Sun Closed",3.5
Happy Endings,41 reviews,"Bakery, Desserts",₹700,8 PM to 3:30 AM,3.6
Atta Galata,70 reviews,"Bakery, Fast Food",₹400,"12 Midnight to 1 AM, 11 AM to 12 Midnight",2.4
Cafesta,12 reviews,"Cafe, Desserts, Bakery",₹300,"11 AM to 9:30 PM (Tue-Sun), Mon Closed",3.6
Tawa Sagara,49 reviews,"Mangalorean, Seafood","₹1,350","12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",3.8
Freedom Cafe,30 reviews,"Fast Food, Cafe","₹1,300",11 AM to 11 PM (Mon-Sun),3.5
TGS Retails,2 reviews,"Bakery, Desserts",₹250,7:30 AM to 10:30 PM,3.9
Monsoon - The Park,46 reviews,"Italian, North Indian",₹400,"12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",2.6
Kareem's,65 reviews,"North Indian, Mughlai, Biryani",₹400,10 AM to 10:30 PM,3.8
Upahara Darshini,45 reviews,"South Indian, North Indian, Chinese",₹800,10 AM to 10 PM,4.0
Biggies Burger 'n' More,62 reviews,"Fast Food, Burger",₹400,7 AM to 11 PM,3.6
The Lounge - Eden Park Restaurants,49 reviews,"North Indian, Afghani",₹850,"7 PM to 11 PM (Fri-Sat), Mon, Tue, Wed, Thu & Sun Closed",3.6
Kabab Studio - Coraltree,77 reviews,North Indian,₹300,8:30 AM to 10 PM,4.0
Flavours24,49 reviews,"Desserts, Ice Cream",₹350,7:30 AM to 10:30 PM,3.7
Aaha Andhra,62 reviews,Andhra,"₹1,500","1 PM to 4:30 PM, 6:30 PM to 12 Midnight",3.2
Sam's Night Kitchen,63 reviews,"North Indian, Chinese, Fast Food",₹100,"12 Noon to 3:30 PM, 7 PM to 10:30 PM (Tue-Sun), Mon Closed",3.7
Mudpipe Cafe,38 reviews,"Cafe, Continental, North Indian",₹200,7 AM to 11 PM,3.5
Anju's Cafe,73 reviews,Fast Food,₹300,10:30 AM to 8 PM,3.6
Sway,26 reviews,"Continental, Mediterranean, Italian, Salad","₹1,200",10 AM to 10 PM,3.9
People Tree Cafe,83 reviews,Cafe,₹150,12 Noon to 11 PM,3.5
Sukh Sagar,62 reviews,"North Indian, South Indian",₹400,12 Noon to 11 PM,3.4
Icon Club,52 reviews,"North Indian, Chinese",₹400,24 Hours,3.1
Sri Sairam's Chats and Juice,64 reviews,"Juices, Street Food",₹650,"11:30 AM to 3:30 PM, 6:30 PM to 11:30 PM",3.5
Banchharam,59 reviews,"Street Food, Mithai",₹300,11 AM to 11 PM,3.6
Sri Udupi Park,61 reviews,"South Indian, Chinese, North Indian",₹200,"11:30 AM to 3 PM, 6:30 PM to 10:30 PM",3.6
White Smoke Barbeque- Fairfield by Marriott,35 reviews,Mediterranean,₹200,24 Hours,3.7
Juice Junction Food Court,72 reviews,"Juices, South Indian, Chinese, Fast Food",₹500,12 Noon to 10 PM,3.7
The Curry Hut Plus,44 reviews,"North Indian, South Indian, Chinese",₹350,"12 Noon to 3:30 PM, 6:30 PM to 11 PM",4.0
Wild Spice,54 reviews,South Indian,"₹1,100",8 AM to 9:30 PM,2.5
Aachi's,56 reviews,"Chettinad, North Indian, South Indian",₹350,11 AM to 2:45 AM,4.1
Muthashi,53 reviews,"Kerala, South Indian, Chinese",₹700,11 AM to 11 PM,3.8
Fabindia Cafe,65 reviews,"Street Food, Cafe",₹250,"12 Noon to 3:30 PM, 6:30 PM to 11 PM",3.4
Calcutta Victoria Chat House,53 reviews,"Fast Food, Street Food","₹2,000","11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",3.6
Hyderabad Chefs,19 reviews,"Hyderabadi, Andhra, North Indian, Chinese, South Indian",₹350,11 AM to 10 PM,2.6
Eatery,63 reviews,"Fast Food, Mexican, Italian",₹700,"12:30 PM to 4 PM, 7 PM to 11 PM",3.5
BISO - Citrus Hotels,61 reviews,"North Indian, South Indian, Italian, Continental",₹200,"11 AM to 11:30 PM (Mon-Thu), 9 AM to 1 AM (Fri-Sat), 9 AM to 11:30 PM (Sun)",3.1
Namma Kudla,49 reviews,"Mangalorean, North Indian, Chinese","₹3,000",11 AM to 11 PM,3.5
J's Cafe,45 reviews,"Cafe, Fast Food",₹550,11 AM to 11 PM,3.6
Sai Shakti,67 reviews,North Indian,"₹1,400","10:30 AM to 2:30 PM, 5:30 PM to 10:30 PM",3.1
Tiffin Room - Holiday Inn & Suites,52 reviews,"North Indian, South Indian, Asian","₹1,000",24 Hours,3.5
FOODCINEMAS,52 reviews,"North Indian, Chinese, South Indian",₹200,11 AM to 11 PM,2.8
Tawa Tandoor Aur Tadka,59 reviews,North Indian,₹350,7 AM to 11 PM,2.3
Thoms Bakery,61 reviews,"Bakery, Desserts, Fast Food","₹1,500",7 AM to 11:30 PM,3.5
Library Bar - The Leela Palace,29 reviews,Finger Food,₹500,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.4
Kohinoor,61 reviews,"North Indian, Chinese","₹1,000",11 AM to 11 PM,3.9
Little Italy,45 reviews,"Italian, Salad, Healthy Food",₹400,"7 AM to 11 AM, 12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.0
Jimi's Beer Cafe,51 reviews,"American, North Indian, Chinese","₹1,200","11 AM to 4 PM, 7 PM to 11 PM",2.2
Desi Vdesi,48 reviews,"Fast Food, North Indian",₹550,"12 Noon to 4 PM, 6:30 PM to 11 PM",2.8
Rang De Basanthi,47 reviews,"North Indian, South Indian, Chinese",₹600,7 AM to 11:30 PM,3.2
Kangaroo Bar and Kitchen,57 reviews,"American, Italian, Australian","₹2,000",9 AM to 11 PM,3.6
Sanjay Punjabi Dhaba,72 reviews,"North Indian, Chinese","₹1,500","8 AM to 11 PM (Mon-Thu, Sun), 8 AM to 1 AM (Fri-Sat)",3.5
Srinathji's,43 reviews,"North Indian, Chinese, Continental, Street Food","₹1,000",24 Hours,3.1
Petoo,43 reviews,"North Indian, Chinese, Bengali",₹500,11 AM to 10:30 PM,3.3
South Parade - The Chancery Hotel,56 reviews,"North Indian, Continental, Chinese",₹550,11 AM to 11 PM,2.4
Geethanjali Restaurant,51 reviews,"North Indian, Chinese, Biryani",₹500,"12 Noon to 3 PM, 7:30 PM to 11 PM",3.6
Bon Sante,44 reviews,"Continental, Cafe","₹1,400","12 Noon to 3:30 PM, 7 PM to 10:30 PM",2.7
Dot.yum - Aloft Hotel,84 reviews,"Italian, North Indian, Continental","₹1,100","12 Noon to 4 PM, 7 PM to 11 PM (Mon-Sun)",3.5
Bangalore Bistro,60 reviews,Mediterranean,"₹1,600",9:30 AM to 10:30 PM,2.7
Chilli Pepper,57 reviews,"North Indian, Chinese, Bihari",₹500,"12 Noon to 3 PM, 7 PM to 11 PM",3.5
Vande Matharam,47 reviews,"North Indian, Chinese, South Indian, Street Food",₹500,11 AM to 11 PM,3.9
Status,45 reviews,"Chinese, North Indian",₹800,10 AM to 10 PM,3.7
Master's Chef,44 reviews,"North Indian, Chinese",₹900,11 AM to 11:30 PM,3.8
Curry with a 'K' - St. Mark's Hotel,34 reviews,"North Indian, Mughlai, Hyderabadi",₹500,10 AM to 11 PM,3.6
THE BEL ST.,33 reviews,"Cafe, Italian, American, Continental",₹400,"11 AM to 3:30 PM, 6:30 PM to 10:30 PM",3.8
Smoor,4 reviews,"Desserts, Continental","₹2,500","12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.5
Pinxx - Royal Orchid Central,53 reviews,"Italian, European, Indian","₹1,400","12 Noon to 3:30 PM, 6:30 PM to 10:30 PM",3.6
Punjabi By Nature Express,94 reviews,"North Indian, Mughlai, Street Food",₹600,"12 Noon to 4 PM, 7 PM to 11 PM",2.8
Twins,52 reviews,"North Indian, Chinese, Continental",₹200,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.6
Canopy,42 reviews,"North Indian, Continental, Chinese",₹500,11 AM to 11 PM,2.5
On The Go,82 reviews,North Indian,₹400,10 AM to 10:30 PM,3.4
BTM Bawarchi Biryani,42 reviews,"Biryani, North Indian, Chinese",₹250,8 AM to 11 PM,3.5
Sangam Sweets,30 reviews,"North Indian, Street Food, Fast Food",₹450,"12 Noon to 4 PM, 6:30 PM to 11 PM",2.4
Alloro - Crowne Plaza,30 reviews,Italian,₹700,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.4
Opus Out of The Box,27 reviews,"Fast Food, Continental",₹800,11 AM to 11 PM,2.8
Dialogues,40 reviews,Cafe,₹500,11 AM to 11:30 PM,3.3
Pabrai's Fresh and Naturelle Icecreams,50 reviews,"Ice Cream, Desserts",₹200,8:30 AM to 10:30 PM,4.1
Cafe Mist The Hookah Lounge,69 reviews,"Cafe, American, Continental",₹400,11 AM to 12 Midnight,3.6
Khana Pina,96 reviews,"North Indian, Chinese",₹450,12 Noon to 11 PM,2.6
Mother's Rasoi,52 reviews,North Indian,₹500,"7 AM to 12:30 PM, 3:30 PM to 8:30 PM (Mon, Wed-Sun), Tue Closed",2.7
Hyderabad Ruchi's,56 reviews,"North Indian, Chinese",₹300,"7 AM to 12 Noon, 4 PM to 9:30 PM (Tue-Sun), Mon Closed",4.0
Panchavati Gaurav Thali,44 reviews,"Rajasthani, Gujarati",₹200,11 AM to 11 PM,3.9
Red Bowl,44 reviews,"Chinese, Thai",₹400,"12 Noon to 3 PM, 7:30 PM to 11:30 PM",3.3
Lobo's Food Lounge,37 reviews,"Goan, Mangalorean, Seafood",₹500,"11 AM to 11 PM (Mon, Wed-Sun), 12:30 PM to 11 PM (Tue)",4.2
Abbabi Chicken,48 reviews,Fast Food,₹400,12 Noon to 11 PM,3.2
Woody's,89 reviews,"Chinese, South Indian, North Indian",₹250,"11:30 AM to 3:15 PM, 7:15 PM to 9:15 PM (Mon-Fri, Sun), Sat Closed",3.7
Mustard Food Court,51 reviews,"Biryani, North Indian",₹100,11 AM to 11 PM,3.9
In Wok,39 reviews,Chinese,₹500,"11 AM to 11 PM (Mon-Sat), 6 PM to 11 PM (Sun)",3.5
Urban Tadka,44 reviews,North Indian,"₹2,500",11 AM to 11 PM,3.5
Pabrai's Fresh & Naturelle Icecreams,60 reviews,"Ice Cream, Desserts",₹300,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.5
Swadist,56 reviews,"Street Food, North Indian",₹500,8 AM to 11 PM,3.7
Shahi,29 reviews,"North Indian, Biryani",₹100,12 Noon to 11:30 PM,2.3
New Tasty Cafeteria,28 reviews,"North Indian, Chinese",₹700,"1 PM to 3 PM, 6 PM to 11 PM",3.5
Hotel Dwarka,75 reviews,South Indian,₹300,7 AM to 9:30 PM,3.6
By 2 Coffee,64 reviews,South Indian,₹400,"12 Noon to 4 PM, 6:30 PM to 11 PM",4.2
The Shaurya's Cafe,54 reviews,"Biryani, North Indian",₹550,12 Noon to 10 PM,3.0
Szechwan Court - The Oberoi,66 reviews,Chinese,₹400,"11 AM to 4 PM, 7 PM to 11 PM",3.3
Taste Of Bengal,40 reviews,"Bengali, North Indian",₹600,"11 AM to 3:45 PM, 6:30 PM to 10:45 PM",2.5
Shaap,68 reviews,Kerala,₹500,"11 AM to 11 PM (Tue-Sun), Mon Closed",2.7
Iyer Mess,66 reviews,South Indian,₹300,"8 AM to 7:30 PM (Mon, Wed-Sat), 7 AM to 7:30 PM (Sun), Tue Closed",3.5
Poblanos Mexican Casual Cuisine,38 reviews,Mexican,₹400,11 AM to 11:30 PM,3.9
Snow Lion Tibet Kitchen,61 reviews,"Tibetan, Asian, Thai, Chinese",₹200,"11:30 AM to 3 PM, 6:30 PM to 10:30 PM",2.7
Rayaan's Restaurant,53 reviews,"North Indian, Chinese, Fast Food",₹500,11 AM to 11 PM,2.8
Red Dragon Restaurant,55 reviews,Chinese,₹400,"12 Noon to 3:45 PM, 7 PM to 11 PM",2.7
Punjabi Food Corner,37 reviews,North Indian,₹150,"11 AM to 11 PM (Tue-Sun), Mon Closed",2.5
Kaafila - Authentic Indian & Arabic Restaurant,36 reviews,"North Indian, Arabian",₹200,9:30 AM to 10:30 PM,3.7
7 Plates,54 reviews,"North Indian, Fast Food",₹500,11 AM to 11:30 PM,3.9
Jose's Mess,75 reviews,"Kerala, South Indian",₹650,7 AM to 10 PM,3.5
